Nome: URUSSANGA
Codigo Estacao: A814
Latitude: -28.53249999
Longitude: -49.31527777
Altitude: 40.56
Situacao: Pane
Data Inicial: 2020-01-01
Data Final: 2026-01-01
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);RADIACAO GLOBAL(Kj/m²);VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2021-04-21;0200;1;-2,1;1,4;,6;
2021-04-21;0300;,8;-2;2,2;,7;
2021-04-21;0400;,2;-2,5;2;,7;
2021-04-21;0500;0;-2,3;1,5;,6;
2021-04-21;0600;0;-2,9;1,5;,3;
2021-04-21;0700;0;-3,1;1,8;,4;
2021-04-21;0800;0;-2,7;1,3;,3;
2021-04-21;0900;,6;-,8;2,4;,7;
2021-04-21;1000;,6;4,8;2,6;,7;
2021-04-21;1100;0;205,4;1,4;,7;
2021-04-21;1200;0;450,4;1,5;,2;
2021-04-21;1300;0;610,4;1,8;,8;
2021-04-21;1400;,4;895,2;3,4;1,7;
2021-04-21;1500;3,2;168,6;3,4;,8;
2021-04-21;1600;,4;121,3;2,2;,4;
2021-04-21;1700;,6;123,3;1,6;,5;
2021-04-21;1800;0;261;1,9;,7;
2021-04-21;1900;1,2;246,4;1,7;,9;
2021-04-21;2000;1;158,1;3,1;1,3;
2021-04-21;2100;1,2;24,9;4;1,1;
2021-04-21;2200;,4;-2,3;2;,4;
2021-04-21;2300;0;-2,3;1,2;,6;
2021-04-22;0000;0;-2,5;1,2;,4;
2021-04-22;0100;0;-2,8;1,3;,4;
2021-04-22;0200;0;-3,1;1;,4;
2021-04-22;0300;0;-3,3;1,1;,3;
2021-04-22;0400;,2;-3,5;1,4;,6;
2021-04-22;0500;0;-3,1;1,5;,8;
2021-04-22;0600;0;-2,3;1,6;,9;
2021-04-22;0700;0;-3,5;1,5;,9;
2021-04-22;0800;0;-3,5;1,4;,6;
2021-04-22;0900;0;-3,3;2;1;
2021-04-22;1000;0;8,9;1,6;,7;
2021-04-22;1100;0;265,3;1,5;,6;
2021-04-22;1200;0;1213,1;1,8;,4;
2021-04-22;1300;0;859,2;1,7;,6;
2021-04-22;1400;0;2072,2;2,7;1,1;
2021-04-22;1500;0;1431,9;4,6;1,5;
2021-04-22;1600;0;2099,9;4,6;,8;
2021-04-22;1700;0;2246,1;3,4;1,6;
2021-04-22;1800;0;2475,6;7,6;2,2;
2021-04-22;1900;0;739,7;4,5;1,4;
2021-04-22;2000;0;454,7;3,4;1,1;
2021-04-22;2100;0;115,6;2,6;,7;
2021-04-22;2200;0;-3,5;1,5;,4;
2021-04-22;2300;0;-3,5;1,5;,3;
2021-04-23;0000;0;-3,5;1,5;,5;
2021-04-23;0100;0;-3,5;1,4;,7;
2021-04-23;0200;0;-3,5;1,6;,6;
2021-04-23;0300;0;-3,5;1,6;,4;
2021-04-23;0400;0;-3,3;1,5;,7;
2021-04-23;0500;0;-3,5;1,5;,2;
2021-04-23;0600;0;-3,5;1,7;,9;
2021-04-23;0700;0;-3,4;1,8;,9;
2021-04-23;0800;0;-2;2,4;,7;
2021-04-23;0900;0;-3,5;2,7;,7;
2021-04-23;1000;0;12,2;2;1,1;
2021-04-23;1100;,2;570,9;2;,9;
2021-04-23;1200;0;944,6;3,8;1,4;
2021-04-23;1300;0;1629;3,8;,4;
2021-04-23;1400;0;2184,9;2,1;1;
2021-04-23;1500;0;1345,8;2,1;,3;
2021-04-23;1600;0;665,6;3,8;1,5;
2021-04-23;1700;0;1757,5;5,5;2,8;
2021-04-23;1800;0;1688,7;6,1;2,3;
2021-04-23;1900;0;716;5,1;1,5;
2021-04-23;2000;0;587,8;4,3;1,8;
2021-04-23;2100;0;50,1;4,2;,8;
2021-04-23;2200;0;-3,2;1,5;,8;
2021-04-23;2300;0;-3,5;2,1;,5;
2021-04-24;0000;0;-3,5;1,9;,5;
2021-04-24;0100;0;-3,5;1,2;,4;
2021-04-24;0200;0;-3,5;1,3;,7;
2021-04-24;0300;0;-3,5;1,7;,4;
2021-04-24;0400;0;-3,5;1,5;,6;
2021-04-24;0500;0;-3,5;1,5;,5;
2021-04-24;0600;0;-3,5;1,5;,5;
2021-04-24;0700;0;-3,5;2,7;1,4;
2021-04-24;0800;0;-3,5;4,6;1,7;
2021-04-24;0900;0;-3,2;5,6;,8;
2021-04-24;1000;0;11,3;3,2;1,4;
2021-04-24;1100;0;277,4;4,1;1,4;
2021-04-24;1200;0;1211,1;4,8;1,3;
2021-04-24;1300;0;1913,4;4,6;1,9;
2021-04-24;1400;0;2407,3;4,7;1,2;
2021-04-24;1500;0;2676,1;3,1;,9;
2021-04-24;1600;0;2754,9;4,9;1,8;
2021-04-24;1700;0;2590,5;5,1;1,6;
2021-04-24;1800;0;2189,9;3,9;,9;
2021-04-24;1900;0;1556;3,1;1,6;
2021-04-24;2000;0;602,1;3,6;2,4;
2021-04-24;2100;0;40,3;3,8;,5;
2021-04-24;2200;0;-3,5;1,7;,5;
2021-04-24;2300;0;-3,5;1,5;,6;
2021-04-25;0000;0;-3,5;1,5;,6;
2021-04-25;0100;0;-3,5;1,5;,6;
2021-04-25;0200;0;-3,5;1,2;,5;
2021-04-25;0300;0;-3,5;2,3;,4;
2021-04-25;0400;0;-3,2;1,2;,5;
2021-04-25;0500;0;-2,3;1,9;,8;
2021-04-25;0600;0;-2,9;1,6;,5;
2021-04-25;0700;0;-3,3;1,4;,5;
2021-04-25;0800;0;-2,3;1,8;,4;
2021-04-25;0900;0;-2,2;1,3;,5;
2021-04-25;1000;0;4;2,6;,6;
2021-04-25;1100;0;94,8;1,4;,4;
2021-04-25;1200;0;293,1;2,9;1,7;
2021-04-25;1300;0;577,5;2,9;,6;
2021-04-25;1400;0;359,8;2,7;1,3;
2021-04-25;1500;0;1051,5;3,6;1,7;
2021-04-25;1600;0;1472,2;5,2;1,1;
2021-04-25;1700;0;1683;4,3;1,3;
2021-04-25;1800;0;1324,4;5,8;2,1;
2021-04-25;1900;0;832,9;5,1;1,5;
2021-04-25;2000;0;274,4;3,7;,4;
2021-04-25;2100;0;70,1;2,8;1,4;
2021-04-25;2200;0;-3;2,8;,9;
2021-04-25;2300;1,4;-2,7;2,8;,3;
2021-04-26;0000;0;-2,8;1,3;,5;
2021-04-26;0100;0;-2,1;1,1;,3;
2021-04-26;0200;0;-1,6;2,8;,8;
2021-04-26;0300;,4;-1,1;2,8;,5;
2021-04-26;0400;0;-2,2;1,9;,6;
2021-04-26;0500;0;-3,1;1,9;,5;
2021-04-26;0600;0;-3,5;1,8;,4;
2021-04-26;0700;0;-3,5;1,8;,3;
2021-04-26;0800;0;-3,5;1,9;1,1;
2021-04-26;0900;0;-3,5;2;,8;
2021-04-26;1000;0;7,9;1,7;1,1;
2021-04-26;1100;0;447,6;1,8;,5;
2021-04-26;1200;0;1228,1;1,7;,7;
2021-04-26;1300;0;1909,3;2,7;1;
2021-04-26;1400;0;2407,7;4,8;2,2;
2021-04-26;1500;0;2695,3;5;2,3;
2021-04-26;1600;0;2774,5;5,8;2;
2021-04-26;1700;0;2593,8;6,2;2,1;
2021-04-26;1800;0;2271,7;6,4;2,8;
2021-04-26;1900;0;1343,7;6,8;2,4;
2021-04-26;2000;0;665,7;6,1;1,8;
2021-04-26;2100;0;86,7;4,5;,8;
2021-04-26;2200;0;-3,5;1,9;,3;
2021-04-26;2300;0;-3,5;1,5;,3;
2021-04-27;0000;0;-3,5;1,4;,7;
2021-04-27;0100;0;-3,5;1,4;,5;
2021-04-27;0200;0;-3,5;1,6;,4;
2021-04-27;0300;0;-3,5;1,3;,5;
2021-04-27;0400;0;-3,5;2,2;,8;
2021-04-27;0500;0;-3,5;2,5;,7;
2021-04-27;0600;0;-3,5;1,8;,5;
2021-04-27;0700;0;-3,5;1,8;1;
2021-04-27;0800;0;-3,5;1,6;,6;
2021-04-27;0900;0;-3,5;1,3;,6;
2021-04-27;1000;0;8,1;2;,6;
2021-04-27;1100;0;378,4;1,8;,9;
2021-04-27;1200;0;1175,4;1,8;,6;
2021-04-27;1300;0;1787,7;3,1;1,5;
2021-04-27;1400;0;2355,7;4,9;1,5;
2021-04-27;1500;0;2594,8;5,9;2,4;
2021-04-27;1600;0;2723;5,6;1,6;
2021-04-27;1700;0;2204,5;5,1;2;
2021-04-27;1800;0;2131;5,8;2,8;
2021-04-27;1900;0;1510,8;6,2;2,2;
2021-04-27;2000;0;549,7;5,1;1,4;
2021-04-27;2100;0;53,8;3;1,1;
2021-04-27;2200;0;-3,5;2;,9;
2021-04-27;2300;0;-3,5;1,9;,7;
2021-04-28;0000;0;-3,5;2,7;,4;
2021-04-28;0100;0;-3,5;1,8;,7;
2021-04-28;0200;0;-3,5;2,2;,3;
2021-04-28;0300;0;-3,5;1,2;,3;
2021-04-28;0400;0;-3,5;1,4;,7;
2021-04-28;0500;0;-3,5;1,4;,3;
2021-04-28;0600;0;-3,5;1,7;,8;
2021-04-28;0700;0;-3,5;1,8;,7;
2021-04-28;0800;0;-3,5;1,5;,4;
2021-04-28;0900;0;-3,5;2,3;1;
2021-04-28;1000;0;5,4;2,3;,4;
2021-04-28;1100;,2;359,1;1,6;,8;
2021-04-28;1200;0;1219,8;4,5;1,7;
2021-04-28;1300;0;1896,2;4,5;2,2;
2021-04-28;1400;0;2399,2;3,5;,8;
2021-04-28;1500;0;2451,3;5,8;1,6;
2021-04-28;1600;0;1869,4;5,1;1,5;
2021-04-28;1700;0;1587,6;5,3;1,9;
2021-04-28;1800;0;1793,7;5,2;1,9;
2021-04-28;1900;0;904,9;5,1;1,1;
2021-04-28;2000;0;298,9;4;1,6;
2021-04-28;2100;0;54,7;3,9;1,3;
2021-04-28;2200;0;-3,1;2,8;,5;
2021-04-28;2300;0;-3,1;1,8;,1;
2021-04-29;0000;0;-2,9;1;,5;
2021-04-29;0100;0;-3,5;1;,2;
2021-04-29;0200;0;-3,5;1;,3;
2021-04-29;0300;0;-3,5;1;,5;
2021-04-29;0400;0;-1;1,2;,6;
2021-04-29;0500;0;-2,4;1,1;,5;
2021-04-29;0600;0;-2,6;1,6;,6;
2021-04-29;0700;0;-2,1;1;,4;
2021-04-29;0800;0;-3,5;2,2;,7;
2021-04-29;0900;0;-2,2;2,2;,7;
2021-04-29;1000;0;5;1,6;,6;
2021-04-29;1100;0;255,2;1,8;,6;
2021-04-29;1200;0;1175,8;1,6;,5;
2021-04-29;1300;0;1538,4;3,3;1,5;
2021-04-29;1400;0;2102,5;4,8;1,8;
2021-04-29;1500;0;1730,7;4,3;1,2;
2021-04-29;1600;0;1419,2;4,8;1,9;
2021-04-29;1700;0;1159;4,8;1,3;
2021-04-29;1800;0;1665,4;3,3;1,1;
2021-04-29;1900;0;1695,9;3,7;1,3;
2021-04-29;2000;0;528,5;4,5;2,1;
2021-04-29;2100;0;52,6;4,5;1,7;
2021-04-29;2200;0;-3,5;2,9;,4;
2021-04-29;2300;0;-3,5;1,2;,4;
2021-04-30;0000;0;-3,5;1,9;,6;
2021-04-30;0100;0;-3,2;1,9;,6;
2021-04-30;0200;0;-3,5;1,9;1;
2021-04-30;0300;0;-3,5;1,9;,5;
2021-04-30;0400;0;-3,5;1,4;,4;
2021-04-30;0500;0;-3,5;1;,1;
2021-04-30;0600;0;-3,5;,9;,2;
2021-04-30;0700;0;-3,5;1,1;,5;
2021-04-30;0800;0;-3,5;1,6;,7;
2021-04-30;0900;0;-3,5;3,8;,8;
2021-04-30;1000;0;5,3;2,5;,8;
2021-04-30;1100;0;327,3;6,6;1;
2021-04-30;1200;0;1159,3;4,7;1;
2021-04-30;1300;0;1833,2;4,3;1,7;
2021-04-30;1400;0;2333,1;5,3;1,7;
2021-04-30;1500;0;2713,8;6,1;2,7;
2021-04-30;1600;0;2560,9;7,1;3,4;
2021-04-30;1700;0;2538,6;6,6;3;
2021-04-30;1800;0;2002,8;6,4;1,5;
2021-04-30;1900;0;1468,5;4,4;2,4;
2021-04-30;2000;0;490,9;5,3;1,9;
2021-04-30;2100;0;41,2;4,6;,6;
2021-04-30;2200;0;-3,5;2,1;,3;
2021-04-30;2300;0;-3,5;1,5;,6;
2021-05-01;0000;0;-3,5;1,5;,5;
2021-05-01;0100;0;-3,5;1,7;,7;
2021-05-01;0200;0;-3,5;1,6;,7;
2021-05-01;0300;0;-3,5;1,4;,5;
2021-05-01;0400;0;-3,5;1,5;,5;
2021-05-01;0500;0;-3,5;1,9;,8;
2021-05-01;0600;0;-3,5;1,9;,2;
2021-05-01;0700;,2;-3,5;1,8;,7;
2021-05-01;0800;0;-3,5;1,5;,4;
2021-05-01;0900;0;-3,5;1,1;,5;
2021-05-01;1000;0;3,9;1,3;,3;
2021-05-01;1100;0;306,9;1,8;,7;
2021-05-01;1200;0;1167,6;1,9;,4;
2021-05-01;1300;0;1823,1;4,4;1,9;
2021-05-01;1400;0;2314,7;5,6;2,6;
2021-05-01;1500;0;2600,4;8,8;2,8;
2021-05-01;1600;0;2673,4;7,3;3,1;
2021-05-01;1700;0;2487,4;6,4;3,1;
2021-05-01;1800;0;2080,4;7;3,2;
2021-05-01;1900;0;1463;6,6;2,8;
2021-05-01;2000;0;470,4;5,2;1,8;
2021-05-01;2100;0;42,6;4,7;1;
2021-05-01;2200;0;-3,5;3,7;,5;
2021-05-01;2300;0;-3,5;1,4;,3;
2021-05-02;0000;0;-3,5;2,5;,9;
2021-05-02;0100;0;-3,5;2,2;,6;
2021-05-02;0200;0;-3,5;2,7;,6;
2021-05-02;0300;0;-3,5;2,1;,4;
2021-05-02;0400;0;-3,5;1,5;,5;
2021-05-02;0500;0;-3,5;2,1;,7;
2021-05-02;0600;0;-3,5;2,5;,6;
2021-05-02;0700;0;-3,5;2,3;1,3;
2021-05-02;0800;0;-3,5;3,4;1,3;
2021-05-02;0900;0;-3,5;3,2;1,3;
2021-05-02;1000;0;4,6;3,2;,8;
2021-05-02;1100;0;341;1,6;,9;
2021-05-02;1200;0;744,1;2,1;,6;
2021-05-02;1300;0;1401,4;4,1;1;
2021-05-02;1400;0;2012,9;4,6;1,8;
2021-05-02;1500;0;2519,4;4,4;1,5;
2021-05-02;1600;0;2564,2;4,8;2,3;
2021-05-02;1700;0;2400;5,1;1,7;
2021-05-02;1800;0;1999,5;4,3;1,2;
2021-05-02;1900;0;1410,1;3,1;1,6;
2021-05-02;2000;0;432;3,1;,7;
2021-05-02;2100;0;64,5;1,8;,6;
2021-05-02;2200;0;-3,5;1,8;,7;
2021-05-02;2300;0;-3,5;2,3;,8;
2021-05-03;0000;0;-3,5;1,4;,5;
2021-05-03;0100;0;-3,5;1,8;,7;
2021-05-03;0200;0;-3,5;1,8;,5;
2021-05-03;0300;0;-3,5;1,5;,6;
2021-05-03;0400;0;-3,5;1,4;,3;
2021-05-03;0500;0;-3,5;1,4;,5;
2021-05-03;0600;0;-3,5;2,6;,7;
2021-05-03;0700;0;-3,5;2,2;,7;
2021-05-03;0800;0;-3,4;2,6;,5;
2021-05-03;0900;0;-3,5;2,6;1;
2021-05-03;1000;0;4,2;3,3;,7;
2021-05-03;1100;0;354,9;4,5;1,7;
2021-05-03;1200;0;1070,3;4,1;1,1;
2021-05-03;1300;0;1716,7;5,5;1,9;
2021-05-03;1400;0;2222,8;5,5;2,5;
2021-05-03;1500;0;2500,7;5,6;2,1;
2021-05-03;1600;0;2561,3;4;1,5;
2021-05-03;1700;0;2385,8;4,5;2,1;
2021-05-03;1800;0;2005,1;4;1,4;
2021-05-03;1900;0;1405,1;2,6;1,4;
2021-05-03;2000;0;373,1;2,2;,9;
2021-05-03;2100;0;27,3;2;,6;
2021-05-03;2200;0;-3,5;2;,5;
2021-05-03;2300;0;-3,5;2,1;,8;
2021-05-04;0000;0;-3,5;1,6;,6;
2021-05-04;0100;0;-3,5;1,4;,7;
2021-05-04;0200;0;-3,5;2,1;,9;
2021-05-04;0300;0;-3,5;1,8;,6;
2021-05-04;0400;0;-3,5;1,8;,9;
2021-05-04;0500;0;-3,5;1,7;,7;
2021-05-04;0600;0;-3,5;2,1;,7;
2021-05-04;0700;0;-3,5;3,6;,6;
2021-05-04;0800;0;-3,5;3,8;1,3;
2021-05-04;0900;0;-3,5;3,8;1,3;
2021-05-04;1000;0;3,1;2,8;,9;
2021-05-04;1100;0;249,8;4,1;1,5;
2021-05-04;1200;0;1184,7;5,2;2,2;
2021-05-04;1300;0;1451,1;7;2,7;
2021-05-04;1400;0;2139,5;7;2,5;
2021-05-04;1500;0;2331,4;4,7;1,4;
2021-05-04;1600;0;2766,9;4,4;1,5;
2021-05-04;1700;0;1884,2;3,7;1,5;
2021-05-04;1800;0;1349,9;2,9;,7;
2021-05-04;1900;0;705,1;1,7;,6;
2021-05-04;2000;0;258,8;1,4;,5;
2021-05-04;2100;0;31,9;6,7;1,7;
2021-05-04;2200;0;-3,5;5,9;1,3;
2021-05-04;2300;0;-3,5;4,4;,8;
2021-05-05;0000;0;-3,1;2,1;,4;
2021-05-05;0100;0;-2,9;1,1;,3;
2021-05-05;0200;0;-2;,7;,4;
2021-05-05;0300;0;-1,7;1,1;,5;
2021-05-05;0400;,2;-2,6;4;,6;
2021-05-05;0500;,8;-3,1;2,9;,6;
2021-05-05;0600;1,2;-2,3;4,2;1,7;
2021-05-05;0700;,6;-2,6;5,8;,7;
2021-05-05;0800;,4;-2,3;3,1;,5;
2021-05-05;0900;,4;-2,1;3,5;1,1;
2021-05-05;1000;0;-2,1;4;1,5;
2021-05-05;1100;0;88,4;4,5;,6;
2021-05-05;1200;0;100,4;4,3;1,1;
2021-05-05;1300;,4;165;3,5;1,2;
2021-05-05;1400;,2;249,3;3,2;,7;
2021-05-05;1500;,4;222,6;3,8;1,3;
2021-05-05;1600;,6;588,6;3,3;1,8;
2021-05-05;1700;0;363,1;3,7;1,2;
2021-05-05;1800;,2;218,8;3,7;1,1;
2021-05-05;1900;0;180,7;3,6;1,1;
2021-05-05;2000;0;80,8;3,1;,7;
2021-05-05;2100;1;4;1,9;1;
2021-05-05;2200;1,6;-1,8;1,8;,3;
2021-05-05;2300;,2;-1,8;2,3;,8;
2021-05-06;0000;4,2;-1,2;3;,8;
2021-05-06;0100;4,2;-1,4;2,3;,9;
2021-05-06;0200;1,6;-1,1;2,5;,4;
2021-05-06;0300;1,4;-,5;1,9;1;
2021-05-06;0400;1,2;-1,8;1,9;,6;
2021-05-06;0500;4;-1,8;1,6;,8;
2021-05-06;0600;,6;-1,6;1,5;,6;
2021-05-06;0700;1,6;-1,2;2,7;1;
2021-05-06;0800;,6;-1,7;3,4;1,5;
2021-05-06;0900;,6;-1,4;3,1;,9;
2021-05-06;1000;1,4;-,1;2,5;1,1;
2021-05-06;1100;,2;41,4;2,8;,6;
2021-05-06;1200;,2;107,4;2,4;,5;
2021-05-06;1300;1;153,5;2,8;,8;
2021-05-06;1400;2,6;227,2;4,6;1,4;
2021-05-06;1500;6;236,8;4,8;1,7;
2021-05-06;1600;2,6;761,7;4,8;1,6;
2021-05-06;1700;1,6;192,7;3,9;1;
2021-05-06;1800;2,8;183,2;3,6;1,1;
2021-05-06;1900;1,2;155;4,6;1,4;
2021-05-06;2000;2;63,5;4;1;
2021-05-06;2100;3,2;2;2,1;,6;
2021-05-06;2200;,4;-2,5;1,9;,7;
2021-05-06;2300;0;-3,2;1,8;,6;
2021-05-07;0000;0;-3,3;2,2;,9;
2021-05-07;0100;0;-3,5;1,9;,6;
2021-05-07;0200;0;-3,5;1,9;,5;
2021-05-07;0300;0;-3,5;1,2;,6;
2021-05-07;0400;,2;-3,3;1,1;,4;
2021-05-07;0500;0;-2,4;1,5;,4;
2021-05-07;0600;0;-2,5;1,6;,7;
2021-05-07;0700;0;-3,1;1,6;,5;
2021-05-07;0800;0;-3,5;1,1;,4;
2021-05-07;0900;0;-3,5;1,7;,6;
2021-05-07;1000;0;2,4;2,1;1;
2021-05-07;1100;0;357,3;2;,8;
2021-05-07;1200;0;1107,1;2;,4;
2021-05-07;1300;0;1748,1;2,4;1,4;
2021-05-07;1400;0;2245,2;2,8;1,4;
2021-05-07;1500;0;2537,2;5,6;1,9;
2021-05-07;1600;0;2606,4;5,6;2;
2021-05-07;1700;0;2425,5;5,3;1,7;
2021-05-07;1800;0;2033,7;5,3;2,4;
2021-05-07;1900;0;1439,9;6,1;2,4;
2021-05-07;2000;0;353,6;5,4;1,2;
2021-05-07;2100;0;31,6;3,1;,9;
2021-05-07;2200;0;-3,5;1,6;,7;
2021-05-07;2300;0;-3,5;2,5;,5;
2021-05-08;0000;0;-3,5;1,8;,4;
2021-05-08;0100;0;-3,5;1,3;,3;
2021-05-08;0200;0;-3,5;1,5;,4;
2021-05-08;0300;0;-3,5;1,1;,5;
2021-05-08;0400;0;-3,5;1,6;,4;
2021-05-08;0500;0;-3,5;1,5;,5;
2021-05-08;0600;0;-3,5;1,9;,6;
2021-05-08;0700;0;-3,5;1,8;,6;
2021-05-08;0800;0;-3,5;1,5;,6;
2021-05-08;0900;0;-3,5;1,3;,4;
2021-05-08;1000;,2;1,5;1,4;,2;
2021-05-08;1100;0;260,3;1,5;,6;
2021-05-08;1200;0;1077,7;1,6;,8;
2021-05-08;1300;0;1739,5;1,7;,6;
2021-05-08;1400;0;2249;2,3;,6;
2021-05-08;1500;0;2512,4;3,3;1,1;
2021-05-08;1600;0;2610,6;4,3;,8;
2021-05-08;1700;0;2440,4;4;1,7;
2021-05-08;1800;0;2133,3;4,4;1,2;
2021-05-08;1900;0;1169,9;3,7;1,5;
2021-05-08;2000;0;460,4;4,8;1,6;
2021-05-08;2100;0;34;3,9;,8;
2021-05-08;2200;0;-3,4;1,6;,5;
2021-05-08;2300;0;-1,9;1,4;,7;
2021-05-09;0000;0;-2;1,8;,6;
2021-05-09;0100;0;-2,2;2,1;,4;
2021-05-09;0200;0;-3,2;1,6;,4;
2021-05-09;0300;0;-3,5;1,5;,5;
2021-05-09;0400;0;-3,5;1,8;,7;
2021-05-09;0500;0;-3,5;1,7;,4;
2021-05-09;0600;0;-3,5;1,3;,6;
2021-05-09;0700;0;-3,5;1,6;,5;
2021-05-09;0800;0;-3,5;1,7;,8;
2021-05-09;0900;0;-3,5;1,8;1;
2021-05-09;1000;0;1,5;1,8;,3;
2021-05-09;1100;0;302,6;2;,7;
2021-05-09;1200;0;1042,5;4,3;1,7;
2021-05-09;1300;0;1701;4,5;1,6;
2021-05-09;1400;0;2189,1;4,3;2,9;
2021-05-09;1500;0;2484,8;4,3;2,2;
2021-05-09;1600;0;2548,1;4,6;2,2;
2021-05-09;1700;0;2373,5;5,4;2;
2021-05-09;1800;0;1862,3;4,9;1,9;
2021-05-09;1900;0;965,1;4,8;2;
2021-05-09;2000;0;233,3;3,9;,7;
2021-05-09;2100;0;26,6;2,2;,4;
2021-05-09;2200;0;-3,5;3;,7;
2021-05-09;2300;0;-3,5;1,2;,6;
2021-05-10;0000;0;-3,5;1,4;,5;
2021-05-10;0100;0;-3,5;1,3;,5;
2021-05-10;0200;0;-3,5;1,8;,4;
2021-05-10;0300;0;-3,5;1,4;,6;
2021-05-10;0400;0;-3,5;1,5;,6;
2021-05-10;0500;0;-3,5;1,8;,3;
2021-05-10;0600;0;-3,5;,9;,4;
2021-05-10;0700;0;-3,4;1;,2;
2021-05-10;0800;0;-3,5;1;,3;
2021-05-10;0900;0;-3,5;1,3;,7;
2021-05-10;1000;0;2,2;1,3;,5;
2021-05-10;1100;0;326,6;1,2;,3;
2021-05-10;1200;0;1022,7;1,4;,6;
2021-05-10;1300;0;1654,1;1,5;,5;
2021-05-10;1400;0;2139,8;5,3;2,8;
2021-05-10;1500;0;2422,5;6,8;2,1;
2021-05-10;1600;0;2472,1;5,6;1,5;
2021-05-10;1700;0;2275,4;4,4;1,8;
2021-05-10;1800;0;1888,5;4,1;,6;
2021-05-10;1900;0;1292,8;2,9;1,2;
2021-05-10;2000;0;323;4,4;1,4;
2021-05-10;2100;0;31,3;3;,2;
2021-05-10;2200;0;-3,5;2;,8;
2021-05-10;2300;0;-3,5;1,9;,7;
2021-05-11;0000;0;-3,5;2,7;,9;
2021-05-11;0100;0;-3,5;3,2;1,4;
2021-05-11;0200;0;-3,5;3,2;,5;
2021-05-11;0300;0;-3,1;2,7;,7;
2021-05-11;0400;0;-3,5;2,9;,9;
2021-05-11;0500;0;-3,2;3,4;,5;
2021-05-11;0600;0;-3;3,1;,7;
2021-05-11;0700;0;-1,8;4;1,4;
2021-05-11;0800;0;-2,3;4;,3;
2021-05-11;0900;0;-2,1;1,2;,4;
2021-05-11;1000;0;-2,1;1,1;,5;
2021-05-11;1100;,2;27,7;2;,4;
2021-05-11;1200;,8;56,7;5,3;1,6;
2021-05-11;1300;1,2;140,1;5,5;1,9;
2021-05-11;1400;1;326,7;5,5;,9;
2021-05-11;1500;1,6;324,7;3,6;1,2;
2021-05-11;1600;1,4;444,8;2,9;,9;
2021-05-11;1700;0;372,6;2,1;,4;
2021-05-11;1800;0;460,9;2,5;,5;
2021-05-11;1900;0;150,9;2,6;1,1;
2021-05-11;2000;0;48,7;2,6;,4;
2021-05-11;2100;0;8,1;1,9;,4;
2021-05-11;2200;0;-3,1;2;,6;
2021-05-11;2300;,4;-3,2;1,2;,6;
2021-05-12;0000;,8;-2,4;1,4;,5;
2021-05-12;0100;1,6;-2,3;1,3;,4;
2021-05-12;0200;3,2;-2,1;2,7;,6;
2021-05-12;0300;1,6;-,7;1,5;,3;
2021-05-12;0400;2;-1,4;1,5;,5;
2021-05-12;0500;1,6;-1,9;2,2;,5;
2021-05-12;0600;,6;-2,1;1,8;,5;
2021-05-12;0700;,2;-1,6;2;,4;
2021-05-12;0800;0;-1,8;1,1;,4;
2021-05-12;0900;,2;-2;2,3;,6;
2021-05-12;1000;0;-1;1,3;,5;
2021-05-12;1100;0;60,9;1,6;,3;
2021-05-12;1200;0;223;1,7;,6;
2021-05-12;1300;0;497,5;1,6;,6;
2021-05-12;1400;0;1245,4;2,3;,7;
2021-05-12;1500;0;1557,5;4,3;1,4;
2021-05-12;1600;0;2212,8;5,1;1,1;
2021-05-12;1700;0;2298;4,8;1,4;
2021-05-12;1800;,2;1543,7;3,6;,6;
2021-05-12;1900;0;733,6;4,9;1,9;
2021-05-12;2000;0;222,9;4,1;1;
2021-05-12;2100;0;27,5;3,6;,7;
2021-05-12;2200;0;-3,5;1,6;,4;
2021-05-12;2300;0;-3,5;2,1;,4;
2021-05-13;0000;0;-3,5;1,7;,6;
2021-05-13;0100;0;-3,5;1,7;,3;
2021-05-13;0200;0;-3,2;1,6;,6;
2021-05-13;0300;0;-3,5;1,6;,8;
2021-05-13;0400;0;-3,5;2,1;,9;
2021-05-13;0500;0;-3,5;1,8;,4;
2021-05-13;0600;0;-3,5;1;,2;
2021-05-13;0700;0;-3,5;1,6;,7;
2021-05-13;0800;0;-3,5;1,9;,9;
2021-05-13;0900;0;-3,5;1,7;,8;
2021-05-13;1000;0;0;1,8;,6;
2021-05-13;1100;0;246,9;1,7;,6;
2021-05-13;1200;0;1065,3;2,4;,8;
2021-05-13;1300;0;1718,3;2,9;1,2;
2021-05-13;1400;0;2215,4;3,6;2,1;
2021-05-13;1500;0;2505,8;4,3;1,3;
2021-05-13;1600;0;2563,7;3,3;1,5;
2021-05-13;1700;,2;2389,1;3,2;,9;
2021-05-13;1800;0;1999,9;3,2;,8;
2021-05-13;1900;0;1373,1;3,1;1,2;
2021-05-13;2000;0;310;5,3;2,3;
2021-05-13;2100;0;26,2;4,4;,7;
2021-05-13;2200;0;-3,5;1,2;,4;
2021-05-13;2300;0;-3,5;1,7;,6;
2021-05-14;0000;0;-3,5;1,7;,5;
2021-05-14;0100;0;-3,5;1,3;,7;
2021-05-14;0200;0;-3,5;1,2;,5;
